FORECAST,AVERAGE PAYMENT,AVERAGE BILL,CREDIT SCORES,AGE,SEX,MARRIAGE,EDUCATION,LAST PAYMENT
280847.53,14686.833333333300,15994.0,697,40,Male,Married,Graduate School,No Consumption
92333.484,1237.3333333333300,4649.666666666670,668,early 20s,Male,Single,Graduate School,Use of Revolving Credit
212187.8,6670.833333333330,101964.83333333300,694,late 20s,Male,Married,Graduate School,Use of Revolving Credit
149450.23,3685.1666666666700,76788.0,684,early 20s,Female,Single,Graduate School,Use of Revolving Credit
48865.07,1016.1666666666700,17387.833333333300,672,early 20s,Female,Married,High School,Late Payment
120618.93,7268.5,14535.0,684,early 20s,Female,Single,Graduate School,Use of Revolving Credit
83207.45,1358.1666666666700,32902.5,672,early 20s,Female,Married,University,Use of Revolving Credit
109893.01,1610.3333333333300,28367.83333333330,654,40,Male,Single,University,Use of Revolving Credit
68342.9,3100.0,34872.5,665,early 20s,Female,Single,High School,Use of Revolving Credit
215898.6,23345.0,53406.833333333300,693,late 20s,Female,Married,University,Use of Revolving Credit
93598.6,1213.8333333333300,29310.5,657,40,Male,Married,High School,Use of Revolving Credit
75727.96,1690.0,37510.0,670,early 20s,Female,Married,University,Use of Revolving Credit
146056.66,3805.8333333333300,17798.0,683,early 30s,Male,Single,Graduate School,Late Payment
153984.6,2385.333333333330,64320.333333333300,687,late 20s,Female,Married,University,Use of Revolving Credit
201927.52,4492.0,7759.5,678,40,Female,Married,Graduate School,Paid In Full
162417.58,325.0,482.0,671,late 20s,Male,Single,University,Paid In Full
114944.07,2283.5,18329.33333333330,660,40,Male,Married,University,Use of Revolving Credit
223226.89,10666.833333333300,116531.5,692,early 30s,Female,Married,University,Use of Revolving Credit
146661.73,3131.0,58994.16666666670,676,early 30s,Male,Married,University,Use of Revolving Credit
98439.27,1289.6666666666700,42535.5,673,early 20s,Male,Single,University,Late Payment
337223.44,8213.833333333330,254360.8333333330,702,40,Male,Married,Graduate School,Use of Revolving Credit
87471.65,2180.833333333330,37734.66666666670,668,early 20s,Female,Single,University,Use of Revolving Credit
152999.28,3165.5,10274.5,640,40,Male,Divorced,High School,Paid In Full
16357.51,1100.0,24578.5,661,early 20s,Male,Single,University,Late Payment
166916.8,480.0,480.0,682,early 30s,Female,Married,University,Paid In Full
147994.0,2611.6666666666700,34017.333333333300,672,40,Female,Single,Graduate School,Use of Revolving Credit
317491.6,27250.0,159561.16666666700,702,early 30s,Male,Married,Graduate School,Use of Revolving Credit
205289.61,4434.166666666670,108635.66666666700,688,late 20s,Female,Single,Graduate School,Use of Revolving Credit
189736.45,481.1666666666670,508.6666666666670,684,early 30s,Female,Married,University,Paid In Full
133841.55,4540.666666666670,43990.66666666670,664,late 20s,Male,Single,University,Use of Revolving Credit
256848.34,6173.833333333330,197278.8333333330,666,late 30s,Female,Married,Others,Use of Revolving Credit
124014.52,2840.1666666666700,31350.0,668,40,Female,Married,University,Use of Revolving Credit
204284.42,4154.166666666670,4203.166666666670,692,early 30s,Female,Married,University,No Consumption
104429.1,1873.6666666666700,41520.833333333300,658,40,Male,Married,High School,Use of Revolving Credit
257090.0,10022.333333333300,158220.66666666700,688,early 30s,Male,Single,Graduate School,Use of Revolving Credit
185429.78,4885.833333333330,114727.66666666700,673,early 30s,Male,Single,University,Use of Revolving Credit
225625.8,2216.6666666666700,2584.333333333330,695,early 30s,Female,Married,Graduate School,Paid In Full
102808.055,1308.1666666666700,29985.5,666,40,Female,Married,High School,Use of Revolving Credit
301679.9,6965.166666666670,219712.66666666700,693,40,Male,Married,Graduate School,Use of Revolving Credit
64048.094,1416.6666666666700,12535.666666666700,674,late 30s,Male,Married,High School,Late Payment
70266.734,1698.5,18335.0,666,40,Female,Married,High School,Late Payment
136898.1,2466.6666666666700,62720.16666666670,669,late 20s,Male,Single,University,Use of Revolving Credit
28329.916,989.1666666666670,29564.666666666700,661,40,Male,Married,University,Late Payment
135118.88,1770.5,15653.833333333300,676,late 20s,Male,Single,Graduate School,Use of Revolving Credit
101143.59,874.1666666666670,7766.666666666670,671,late 30s,Male,Married,University,Use of Revolving Credit
110835.39,2484.333333333330,63375.5,670,late 20s,Male,Married,High School,Use of Revolving Credit
237795.31,5723.166666666670,10741.166666666700,702,late 30s,Female,Married,Graduate School,Paid In Full
88205.63,1000.0,20482.166666666700,683,early 30s,Female,Single,Graduate School,Late Payment
147427.58,12628.0,35304.166666666700,662,early 20s,Female,Single,Graduate School,Use of Revolving Credit
259433.5,6250.0,200463.16666666700,683,40,Female,Married,University,Use of Revolving Credit
42068.523,1009.5,19861.166666666700,668,early 30s,Male,Single,University,Late Payment
288670.88,40816.66666666670,74260.16666666670,719,late 30s,Female,Married,University,Use of Revolving Credit
149320.95,2106.333333333330,57386.5,683,early 30s,Female,Married,University,Use of Revolving Credit
269219.84,7221.333333333330,8479.0,700,early 30s,Female,Single,Graduate School,No Consumption
137259.86,4436.833333333330,82590.5,678,late 20s,Female,Married,High School,Use of Revolving Credit
183087.88,5584.166666666670,783.3333333333330,662,early 30s,Male,Single,University,Paid In Full
70190.445,1750.0,24112.5,660,early 20s,Male,Single,University,Use of Revolving Credit
300175.34,31667.666666666700,91069.83333333330,733,early 30s,Female,Married,Graduate School,Use of Revolving Credit
112064.11,1633.3333333333300,14610.333333333300,672,early 30s,Female,Single,University,Use of Revolving Credit
237771.84,12174.166666666700,16163.333333333300,675,40,Male,Single,University,Paid In Full
112123.984,1334.1666666666700,1211.8333333333300,680,early 20s,Female,Single,Graduate School,Late Payment
116480.69,1628.0,67347.0,661,40,Female,Single,High School,Use of Revolving Credit
218036.05,8133.166666666670,10389.333333333300,684,40,Female,Married,University,No Consumption
120982.305,4557.666666666670,98638.0,674,early 20s,Female,Married,High School,Use of Revolving Credit
90344.836,1048.8333333333300,20553.83333333330,658,40,Female,Single,High School,Use of Revolving Credit
74860.77,1170.0,16033.833333333300,657,40,Male,Married,High School,Use of Revolving Credit
200223.8,4016.6666666666700,114164.16666666700,686,late 20s,Male,Single,Graduate School,Use of Revolving Credit
152929.48,9635.0,48806.16666666670,665,late 20s,Female,Married,University,Use of Revolving Credit
259079.03,9968.166666666670,191467.0,689,early 30s,Male,Married,University,Use of Revolving Credit
184447.88,4006.1666666666700,73806.0,687,early 30s,Male,Married,Graduate School,Use of Revolving Credit
169613.22,4816.666666666670,60620.66666666670,681,late 20s,Male,Single,Graduate School,Use of Revolving Credit
153992.81,316.0,316.0,671,late 30s,Male,Single,High School,Paid In Full
75279.32,1017.5,31170.5,662,early 20s,Male,Single,University,Use of Revolving Credit
300646.22,22059.0,208641.0,663,early 30s,Male,Single,University,Use of Revolving Credit
99858.54,1017.0,19011.666666666700,670,early 30s,Male,Married,University,Use of Revolving Credit
212345.6,6501.333333333330,5591.5,675,40,Male,Married,High School,No Consumption
170600.42,3750.0,94493.5,682,late 20s,Female,Married,University,Use of Revolving Credit
151727.22,416.0,416.0,685,late 20s,Female,Single,Graduate School,Late Payment
485469.7,69622.5,80056.0,807,late 30s,Female,Married,Graduate School,Paid In Full
122039.5,6329.5,8174.5,685,early 20s,Female,Single,Graduate School,Late Payment
122826.35,2617.0,3537.6666666666700,670,40,Female,Married,High School,Paid In Full
159339.88,3588.6666666666700,94685.5,682,early 30s,Female,Married,High School,Use of Revolving Credit
200522.22,16666.666666666700,57236.66666666670,713,late 30s,Female,Married,University,Use of Revolving Credit
100775.31,666.6666666666670,16128.333333333300,654,40,Male,Single,University,Use of Revolving Credit
109357.58,3823.3333333333300,22610.5,669,late 30s,Female,Single,University,Use of Revolving Credit
110001.33,1216.6666666666700,18124.166666666700,664,40,Female,Married,University,Use of Revolving Credit
46476.867,803.5,20118.666666666700,666,early 20s,Female,Married,University,Use of Revolving Credit
179198.66,3399.6666666666700,72271.33333333330,687,late 30s,Male,Married,Graduate School,Use of Revolving Credit
121309.84,390.0,585.0,682,late 30s,Female,Married,University,Late Payment
93261.414,670.8333333333330,16088.166666666700,675,early 20s,Female,Single,Graduate School,Use of Revolving Credit
101653.16,2166.6666666666700,40579.0,677,early 30s,Female,Married,University,Use of Revolving Credit
249661.8,6000.0,160077.0,693,late 20s,Male,Single,Graduate School,Use of Revolving Credit
118037.53,2734.1666666666700,18823.83333333330,680,late 20s,Female,Married,University,Use of Revolving Credit
203967.81,5553.333333333330,144024.16666666700,687,late 30s,Female,Married,University,Use of Revolving Credit
82968.984,925.0,13314.0,657,40,Male,Married,High School,Use of Revolving Credit
247628.31,9958.333333333330,10132.333333333300,704,late 30s,Female,Married,Graduate School,Paid In Full
105482.95,801.0,929.1666666666670,676,late 30s,Male,Married,High School,Late Payment
53254.0,1157.0,10582.166666666700,664,early 20s,Female,Single,University,Use of Revolving Credit
108609.7,794.1666666666670,15753.166666666700,671,early 30s,Male,Married,University,Use of Revolving Credit
110918.586,2625.0,4099.5,664,40,Female,Married,University,Use of Revolving Credit
267363.1,5663.333333333330,10383.0,700,early 30s,Female,Single,Graduate School,No Consumption
115100.93,1737.3333333333300,17253.333333333300,672,early 30s,Female,Single,University,Use of Revolving Credit
471731.72,61735.5,315890.1666666670,603,late 20s,Female,Married,University,Use of Revolving Credit
142426.94,5522.166666666670,24885.33333333330,683,early 30s,Female,Married,University,Use of Revolving Credit
93319.63,1929.1666666666700,55896.333333333300,665,late 30s,Male,Single,High School,Use of Revolving Credit
121790.086,3972.1666666666700,15999.5,676,late 30s,Male,Married,University,Use of Revolving Credit
105497.73,578.0,29631.0,678,early 30s,Female,Married,University,Late Payment
136132.02,3000.0,10316.666666666700,680,late 20s,Male,Single,Graduate School,Use of Revolving Credit
123894.57,1989.8333333333300,50168.0,675,late 20s,Female,Single,University,Use of Revolving Credit
160299.73,7388.0,8920.666666666670,678,early 20s,Female,Single,University,Paid In Full
135850.67,2300.5,69680.16666666670,678,early 20s,Male,Single,Graduate School,Use of Revolving Credit
290562.75,22719.5,31250.0,715,late 30s,Female,Married,Graduate School,Paid In Full
78303.86,1953.3333333333300,25825.0,667,early 20s,Female,Single,University,Use of Revolving Credit
117952.94,2280.1666666666700,59891.66666666670,671,late 30s,Male,Married,University,Use of Revolving Credit
132128.89,2500.0,45172.66666666670,668,40,Female,Married,University,Use of Revolving Credit
454145.7,46404.5,198564.8333333330,662,late 20s,Female,Married,Graduate School,No Consumption
94632.69,1695.5,5208.833333333330,658,40,Female,Single,University,Use of Revolving Credit
37647.03,1291.8333333333300,15937.666666666700,664,early 20s,Female,Single,University,Use of Revolving Credit
174232.86,5375.666666666670,79969.66666666670,677,late 20s,Female,Single,Graduate School,Use of Revolving Credit
273083.84,9556.5,5509.0,701,early 30s,Female,Married,Graduate School,No Consumption
67712.99,1680.8333333333300,40342.5,668,early 20s,Female,Single,University,Use of Revolving Credit
300605.9,14166.666666666700,182373.5,711,early 30s,Female,Married,Graduate School,Use of Revolving Credit
197706.08,916.3333333333330,911.0,683,late 20s,Male,Single,Graduate School,Paid In Full
218688.11,7274.0,5358.5,691,late 30s,Female,Married,Graduate School,Paid In Full
173539.75,4045.1666666666700,90937.66666666670,679,early 30s,Female,Single,University,Use of Revolving Credit
102111.78,1831.8333333333300,30448.166666666700,676,late 30s,Female,Married,University,Use of Revolving Credit
67750.66,1350.0,26896.166666666700,669,early 20s,Female,Married,University,Use of Revolving Credit
113697.57,3981.1666666666700,13157.833333333300,671,early 20s,Female,Married,University,Use of Revolving Credit
172888.14,2561.833333333330,66027.0,678,40,Female,Married,Graduate School,Use of Revolving Credit
76331.44,1734.6666666666700,47205.333333333300,668,early 20s,Female,Single,High School,Use of Revolving Credit
265947.1,2029.8333333333300,2105.6666666666700,696,early 30s,Male,Married,Graduate School,No Consumption
233747.75,5453.666666666670,3842.6666666666700,691,early 30s,Female,Married,University,No Consumption
106113.836,1270.1666666666700,30384.5,680,early 20s,Female,Married,Graduate School,Use of Revolving Credit
96693.36,2552.6666666666700,7407.166666666670,670,early 20s,Female,Single,Graduate School,Use of Revolving Credit
126001.4,3109.0,15210.166666666700,676,early 20s,Female,Single,Graduate School,Use of Revolving Credit
76650.7,1287.5,31113.5,663,early 20s,Male,Single,University,Use of Revolving Credit
70782.35,1662.1666666666700,38400.66666666670,664,early 20s,Male,Married,University,Use of Revolving Credit
51899.344,2080.0,14819.666666666700,666,early 20s,Female,Single,University,Use of Revolving Credit
129930.734,2221.333333333330,64856.16666666670,675,late 30s,Female,Single,High School,Use of Revolving Credit
98696.31,1513.8333333333300,21609.5,675,early 20s,Female,Single,Graduate School,Use of Revolving Credit
96792.13,1012.8333333333300,32581.666666666700,633,40,Male,Divorced,High School,Use of Revolving Credit
